image,label
Afghan_hound-n02088094_11182.jpg,0
Airedale-n02096051_6473.jpg,1
Maltese_dog-n02085936_8735.jpg,12
Leonberg-jpg_23.jpg,11
EntleBucher-n02108000_933.jpg,7
Leonberg-n02111129_4608.jpg,11
Samoyed-n02111889_7083.jpg,17
Australian_terrier-n02096294_2580.jpg,2
Australian_terrier-n02096294_8476.jpg,2
Afghan_hound-n02088094_5488.jpg,0
Bernese_mountain_dog-n02107683_3568.jpg,5
Afghan_hound-jpg_7.jpg,0
Great_Pyrenees-n02111500_6769.jpg,8
EntleBucher-jpg_53.jpg,7
cairn-n02096177_5274.jpg,6
Norwegian_elkhound-n02091467_7351.jpg,13
Maltese_dog-n02085936_10297.jpg,12
Australian_terrier-n02096294_7804.jpg,2
Great_Pyrenees-n02111500_1879.jpg,8
Great_Pyrenees-n02111500_5525.jpg,8
Lakeland_terrier-n02095570_4226.jpg,10
Australian_terrier-jpg_63.jpg,2
Bernese_mountain_dog-n02107683_4018.jpg,5
Saluki-n02091831_3042.jpg,16
Saluki-jpg_75.jpg,16
Afghan_hound-n02088094_1357.jpg,0
Afghan_hound-n02088094_1841.jpg,0
pug-n02110958_9929.jpg,15
papillon-n02086910_2999.jpg,19
Norwegian_elkhound-jpg_46.jpg,13
Leonberg-jpg_60.jpg,11
Pomeranian-n02112018_6159.jpg,14
Scottish_deerhound-n02092002_7696.jpg,18
Great_Pyrenees-n02111500_2151.jpg,8
Afghan_hound-n02088094_3374.jpg,0
Scottish_deerhound-n02092002_4131.jpg,18
Norwegian_elkhound-n02091467_6103.jpg,13
Irish_wolfhound-n02090721_6337.jpg,9
Maltese_dog-jpg_39.jpg,12
Great_Pyrenees-n02111500_8166.jpg,8
Great_Pyrenees-n02111500_5801.jpg,8
Pomeranian-n02112018_6832.jpg,14
Australian_terrier-jpg_83.jpg,2
basenji-jpg_23.jpg,3
basenji-jpg_31.jpg,3
Maltese_dog-jpg_89.jpg,12
Irish_wolfhound-jpg_53.jpg,9
Irish_wolfhound-jpg_95.jpg,9
Norwegian_elkhound-n02091467_4049.jpg,13
basenji-n02110806_1674.jpg,3
basenji-n02110806_6137.jpg,3
Afghan_hound-n02088094_3989.jpg,0
Great_Pyrenees-n02111500_1170.jpg,8
Airedale-n02096051_6332.jpg,1
Maltese_dog-n02085936_11653.jpg,12
Saluki-n02091831_4259.jpg,16
Scottish_deerhound-n02092002_13159.jpg,18
Lakeland_terrier-n02095570_2882.jpg,10
Norwegian_elkhound-n02091467_217.jpg,13
Norwegian_elkhound-n02091467_2094.jpg,13
Lakeland_terrier-jpg_29.jpg,10
beagle-jpg_35.jpg,4
Great_Pyrenees-jpg_55.jpg,8
Afghan_hound-n02088094_4290.jpg,0
Scottish_deerhound-n02092002_1147.jpg,18
Samoyed-n02111889_12771.jpg,17
Scottish_deerhound-n02092002_6518.jpg,18
Lakeland_terrier-n02095570_2282.jpg,10
Samoyed-n02111889_15020.jpg,17
Airedale-n02096051_6334.jpg,1
EntleBucher-n02108000_2635.jpg,7
EntleBucher-n02108000_3457.jpg,7
Norwegian_elkhound-jpg_9.jpg,13
EntleBucher-n02108000_944.jpg,7
Scottish_deerhound-n02092002_2257.jpg,18
basenji-jpg_2.jpg,3
Norwegian_elkhound-n02091467_1753.jpg,13
papillon-jpg_1.jpg,19
Norwegian_elkhound-jpg_41.jpg,13
Afghan_hound-n02088094_10832.jpg,0
pug-n02110958_14142.jpg,15
Great_Pyrenees-n02111500_2232.jpg,8
Saluki-jpg_22.jpg,16
Maltese_dog-n02085936_66.jpg,12
Samoyed-n02111889_1984.jpg,17
Australian_terrier-n02096294_3965.jpg,2
Bernese_mountain_dog-n02107683_6151.jpg,5
Maltese_dog-n02085936_7574.jpg,12
papillon-jpg_52.jpg,19
Norwegian_elkhound-n02091467_7416.jpg,13
Maltese_dog-jpg_14.jpg,12
Maltese_dog-n02085936_5488.jpg,12
EntleBucher-n02108000_3305.jpg,7
papillon-jpg_4.jpg,19
Australian_terrier-n02096294_1400.jpg,2
Norwegian_elkhound-n02091467_1885.jpg,13
Pomeranian-n02112018_12493.jpg,14
Samoyed-jpg_10.jpg,17
beagle-n02088364_15370.jpg,4
Leonberg-n02111129_5250.jpg,11
Leonberg-n02111129_4698.jpg,11
Australian_terrier-n02096294_4022.jpg,2
Lakeland_terrier-n02095570_3101.jpg,10
Leonberg-n02111129_3966.jpg,11
Leonberg-n02111129_2623.jpg,11
Australian_terrier-jpg_88.jpg,2
cairn-n02096177_729.jpg,6
Irish_wolfhound-n02090721_3302.jpg,9
Lakeland_terrier-n02095570_5010.jpg,10
Leonberg-n02111129_164.jpg,11
Samoyed-jpg_80.jpg,17
Bernese_mountain_dog-n02107683_7038.jpg,5
EntleBucher-n02108000_1238.jpg,7
EntleBucher-n02108000_3682.jpg,7
Leonberg-n02111129_1419.jpg,11
Irish_wolfhound-n02090721_6762.jpg,9
Norwegian_elkhound-jpg_74.jpg,13
Leonberg-n02111129_207.jpg,11
pug-n02110958_16132.jpg,15
Irish_wolfhound-jpg_99.jpg,9
EntleBucher-n02108000_716.jpg,7
basenji-n02110806_757.jpg,3
Samoyed-n02111889_8748.jpg,17
papillon-n02086910_6475.jpg,19
Airedale-jpg_69.jpg,1
Irish_wolfhound-jpg_58.jpg,9
Bernese_mountain_dog-n02107683_2734.jpg,5
Samoyed-n02111889_6859.jpg,17
Afghan_hound-n02088094_5345.jpg,0
basenji-n02110806_3093.jpg,3
Leonberg-n02111129_3499.jpg,11
Australian_terrier-n02096294_1111.jpg,2
Afghan_hound-n02088094_6372.jpg,0
Lakeland_terrier-n02095570_1482.jpg,10
Leonberg-n02111129_1115.jpg,11
Lakeland_terrier-jpg_50.jpg,10
cairn-n02096177_4505.jpg,6
Afghan_hound-n02088094_1150.jpg,0
Great_Pyrenees-jpg_33.jpg,8
papillon-n02086910_3671.jpg,19
Lakeland_terrier-jpg_15.jpg,10
papillon-n02086910_3478.jpg,19
Norwegian_elkhound-jpg_27.jpg,13
Afghan_hound-jpg_44.jpg,0
pug-n02110958_14179.jpg,15
Irish_wolfhound-n02090721_1954.jpg,9
Bernese_mountain_dog-jpg_20.jpg,5
Norwegian_elkhound-n02091467_4842.jpg,13
Saluki-jpg_21.jpg,16
EntleBucher-n02108000_1225.jpg,7
Great_Pyrenees-n02111500_32.jpg,8
beagle-n02088364_8572.jpg,4
Norwegian_elkhound-n02091467_3556.jpg,13
Airedale-jpg_5.jpg,1
basenji-n02110806_582.jpg,3
beagle-n02088364_13981.jpg,4
papillon-n02086910_3714.jpg,19
Saluki-jpg_83.jpg,16
Bernese_mountain_dog-n02107683_5018.jpg,5
beagle-jpg_23.jpg,4
Irish_wolfhound-n02090721_3129.jpg,9
Great_Pyrenees-jpg_3.jpg,8
Australian_terrier-jpg_20.jpg,2
Norwegian_elkhound-n02091467_3879.jpg,13
Great_Pyrenees-jpg_60.jpg,8
Lakeland_terrier-jpg_2.jpg,10
Pomeranian-n02112018_10129.jpg,14
Scottish_deerhound-jpg_22.jpg,18
basenji-n02110806_1179.jpg,3
Samoyed-n02111889_5738.jpg,17
Airedale-n02096051_161.jpg,1
Australian_terrier-n02096294_1597.jpg,2
Maltese_dog-jpg_24.jpg,12
Bernese_mountain_dog-n02107683_4810.jpg,5
Saluki-n02091831_3254.jpg,16
Great_Pyrenees-n02111500_5043.jpg,8
Afghan_hound-n02088094_791.jpg,0
Leonberg-n02111129_4958.jpg,11
Lakeland_terrier-n02095570_2524.jpg,10
Pomeranian-n02112018_12853.jpg,14
beagle-n02088364_3758.jpg,4
Irish_wolfhound-n02090721_1979.jpg,9
Pomeranian-jpg_47.jpg,14
pug-n02110958_15877.jpg,15
Afghan_hound-n02088094_4072.jpg,0
Saluki-n02091831_5482.jpg,16
Great_Pyrenees-n02111500_6387.jpg,8
Afghan_hound-jpg_84.jpg,0
Lakeland_terrier-n02095570_429.jpg,10
EntleBucher-n02108000_3636.jpg,7
Afghan_hound-n02088094_1335.jpg,0
Great_Pyrenees-n02111500_395.jpg,8
Saluki-n02091831_13507.jpg,16
papillon-n02086910_9408.jpg,19
Maltese_dog-jpg_34.jpg,12
cairn-jpg_96.jpg,6
beagle-jpg_58.jpg,4
Scottish_deerhound-n02092002_11088.jpg,18
Samoyed-n02111889_15376.jpg,17
Norwegian_elkhound-jpg_19.jpg,13
Great_Pyrenees-jpg_84.jpg,8
Scottish_deerhound-jpg_6.jpg,18
Saluki-jpg_2.jpg,16
papillon-n02086910_4296.jpg,19
Lakeland_terrier-n02095570_2285.jpg,10
Australian_terrier-n02096294_261.jpg,2
Maltese_dog-jpg_31.jpg,12
EntleBucher-jpg_32.jpg,7
Scottish_deerhound-n02092002_10911.jpg,18
Leonberg-n02111129_3388.jpg,11
Pomeranian-n02112018_1317.jpg,14
basenji-n02110806_2716.jpg,3
cairn-n02096177_12882.jpg,6
Scottish_deerhound-n02092002_7743.jpg,18
Scottish_deerhound-n02092002_6621.jpg,18
Samoyed-jpg_9.jpg,17
Great_Pyrenees-jpg_22.jpg,8
Saluki-n02091831_7957.jpg,16
Leonberg-n02111129_4801.jpg,11
Maltese_dog-n02085936_548.jpg,12
Maltese_dog-n02085936_16190.jpg,12
Saluki-n02091831_13486.jpg,16
cairn-n02096177_1207.jpg,6
Maltese_dog-jpg_88.jpg,12
Afghan_hound-n02088094_980.jpg,0
Pomeranian-n02112018_4815.jpg,14
pug-jpg_34.jpg,15
basenji-n02110806_4853.jpg,3
Afghan_hound-n02088094_3059.jpg,0
Australian_terrier-jpg_56.jpg,2
Scottish_deerhound-n02092002_5936.jpg,18
Australian_terrier-n02096294_2408.jpg,2
Norwegian_elkhound-n02091467_1679.jpg,13
beagle-n02088364_2360.jpg,4
Saluki-n02091831_9263.jpg,16
Pomeranian-jpg_10.jpg,14
Airedale-n02096051_6755.jpg,1
beagle-n02088364_5427.jpg,4
basenji-jpg_56.jpg,3
Irish_wolfhound-n02090721_1085.jpg,9
Afghan_hound-n02088094_732.jpg,0
Pomeranian-n02112018_12513.jpg,14
Lakeland_terrier-n02095570_95.jpg,10
Irish_wolfhound-n02090721_3773.jpg,9
Afghan_hound-jpg_83.jpg,0
papillon-n02086910_7837.jpg,19
Afghan_hound-n02088094_3630.jpg,0
Saluki-jpg_95.jpg,16
Australian_terrier-jpg_97.jpg,2
Maltese_dog-n02085936_19133.jpg,12
Great_Pyrenees-jpg_78.jpg,8
Norwegian_elkhound-jpg_56.jpg,13
Pomeranian-n02112018_4639.jpg,14
Airedale-n02096051_3105.jpg,1
Pomeranian-n02112018_4206.jpg,14
Afghan_hound-n02088094_1023.jpg,0
Maltese_dog-n02085936_5789.jpg,12
Lakeland_terrier-jpg_9.jpg,10
Airedale-n02096051_3253.jpg,1
pug-n02110958_15171.jpg,15
Irish_wolfhound-n02090721_4095.jpg,9
Bernese_mountain_dog-n02107683_2771.jpg,5
Bernese_mountain_dog-n02107683_2043.jpg,5
Great_Pyrenees-jpg_93.jpg,8
Samoyed-n02111889_662.jpg,17
Lakeland_terrier-n02095570_6443.jpg,10
Australian_terrier-n02096294_2247.jpg,2
Irish_wolfhound-n02090721_5722.jpg,9
Airedale-jpg_71.jpg,1
beagle-n02088364_15036.jpg,4
Saluki-n02091831_3760.jpg,16
Norwegian_elkhound-n02091467_2240.jpg,13
Lakeland_terrier-n02095570_2767.jpg,10
Great_Pyrenees-n02111500_5618.jpg,8
Leonberg-n02111129_74.jpg,11
beagle-jpg_54.jpg,4
Airedale-jpg_30.jpg,1
Maltese_dog-n02085936_6077.jpg,12
Samoyed-jpg_1.jpg,17
Maltese_dog-jpg_42.jpg,12
Afghan_hound-jpg_66.jpg,0
Irish_wolfhound-n02090721_654.jpg,9
papillon-n02086910_3866.jpg,19
Saluki-n02091831_1118.jpg,16
Maltese_dog-n02085936_4188.jpg,12
Samoyed-n02111889_1716.jpg,17
Samoyed-jpg_79.jpg,17
EntleBucher-n02108000_320.jpg,7
Pomeranian-n02112018_3302.jpg,14
Samoyed-jpg_83.jpg,17
basenji-n02110806_346.jpg,3
Irish_wolfhound-n02090721_2340.jpg,9
basenji-n02110806_3489.jpg,3
Maltese_dog-n02085936_6034.jpg,12
Samoyed-jpg_60.jpg,17
Samoyed-n02111889_2425.jpg,17
Great_Pyrenees-n02111500_7139.jpg,8
Irish_wolfhound-n02090721_873.jpg,9
Norwegian_elkhound-n02091467_6235.jpg,13
Bernese_mountain_dog-n02107683_2881.jpg,5
basenji-n02110806_1485.jpg,3
Saluki-n02091831_10803.jpg,16
beagle-n02088364_4473.jpg,4
beagle-n02088364_17406.jpg,4
Scottish_deerhound-n02092002_846.jpg,18
Norwegian_elkhound-n02091467_3408.jpg,13
Great_Pyrenees-n02111500_2010.jpg,8
papillon-n02086910_6509.jpg,19
Pomeranian-n02112018_2483.jpg,14
Australian_terrier-jpg_74.jpg,2
Airedale-n02096051_119.jpg,1
cairn-n02096177_11295.jpg,6
Scottish_deerhound-n02092002_11459.jpg,18
Bernese_mountain_dog-n02107683_4924.jpg,5
basenji-n02110806_849.jpg,3
Maltese_dog-n02085936_13944.jpg,12
Lakeland_terrier-jpg_25.jpg,10
EntleBucher-n02108000_171.jpg,7
Australian_terrier-n02096294_2118.jpg,2
beagle-n02088364_959.jpg,4
Pomeranian-n02112018_9028.jpg,14
Bernese_mountain_dog-n02107683_570.jpg,5
Great_Pyrenees-n02111500_7136.jpg,8
Irish_wolfhound-jpg_30.jpg,9
Scottish_deerhound-jpg_92.jpg,18
Irish_wolfhound-n02090721_2461.jpg,9
Pomeranian-n02112018_6149.jpg,14
Samoyed-n02111889_2952.jpg,17
Maltese_dog-n02085936_9481.jpg,12
Scottish_deerhound-jpg_13.jpg,18
cairn-n02096177_1659.jpg,6
Airedale-n02096051_4991.jpg,1
EntleBucher-n02108000_306.jpg,7
papillon-n02086910_4011.jpg,19
Airedale-n02096051_4860.jpg,1
Scottish_deerhound-n02092002_14858.jpg,18
Pomeranian-n02112018_869.jpg,14
Bernese_mountain_dog-n02107683_160.jpg,5
Irish_wolfhound-n02090721_2442.jpg,9
beagle-n02088364_11458.jpg,4
Airedale-n02096051_3955.jpg,1
Pomeranian-n02112018_8745.jpg,14
Lakeland_terrier-n02095570_2732.jpg,10
beagle-n02088364_876.jpg,4
pug-n02110958_9505.jpg,15
Australian_terrier-n02096294_574.jpg,2
beagle-jpg_26.jpg,4
EntleBucher-n02108000_2891.jpg,7
cairn-n02096177_2935.jpg,6
EntleBucher-n02108000_3113.jpg,7
basenji-jpg_44.jpg,3
Norwegian_elkhound-n02091467_7151.jpg,13
beagle-n02088364_13630.jpg,4
Lakeland_terrier-n02095570_5068.jpg,10
Norwegian_elkhound-n02091467_879.jpg,13
Samoyed-jpg_71.jpg,17
EntleBucher-n02108000_2065.jpg,7
Airedale-n02096051_6932.jpg,1
Samoyed-n02111889_6425.jpg,17
papillon-n02086910_6373.jpg,19
cairn-n02096177_244.jpg,6
cairn-n02096177_2897.jpg,6
Pomeranian-n02112018_10937.jpg,14
Pomeranian-jpg_0.jpg,14
papillon-n02086910_4999.jpg,19
Australian_terrier-n02096294_5921.jpg,2
papillon-n02086910_103.jpg,19
Bernese_mountain_dog-jpg_51.jpg,5
Australian_terrier-n02096294_4201.jpg,2
Lakeland_terrier-jpg_59.jpg,10
EntleBucher-n02108000_2457.jpg,7
pug-n02110958_771.jpg,15
Australian_terrier-n02096294_1429.jpg,2
Australian_terrier-n02096294_2175.jpg,2
Great_Pyrenees-jpg_59.jpg,8
Saluki-n02091831_11421.jpg,16
basenji-n02110806_1916.jpg,3
beagle-n02088364_18403.jpg,4
Afghan_hound-n02088094_3856.jpg,0
EntleBucher-n02108000_1921.jpg,7
Irish_wolfhound-jpg_65.jpg,9
Leonberg-n02111129_4400.jpg,11
Australian_terrier-n02096294_67.jpg,2
Leonberg-n02111129_658.jpg,11
Pomeranian-n02112018_12750.jpg,14
Maltese_dog-jpg_72.jpg,12
basenji-n02110806_5301.jpg,3
pug-jpg_8.jpg,15
Samoyed-n02111889_6631.jpg,17
Scottish_deerhound-n02092002_1564.jpg,18
EntleBucher-n02108000_31.jpg,7
beagle-n02088364_14431.jpg,4
cairn-jpg_3.jpg,6
Great_Pyrenees-n02111500_6857.jpg,8
Airedale-n02096051_3030.jpg,1
pug-n02110958_12025.jpg,15
cairn-jpg_77.jpg,6
beagle-jpg_49.jpg,4
cairn-jpg_55.jpg,6
papillon-jpg_5.jpg,19
Lakeland_terrier-jpg_54.jpg,10
EntleBucher-n02108000_2792.jpg,7
Saluki-n02091831_764.jpg,16
beagle-n02088364_16721.jpg,4
EntleBucher-n02108000_1112.jpg,7
Norwegian_elkhound-n02091467_4879.jpg,13
Saluki-n02091831_2779.jpg,16
Pomeranian-n02112018_5349.jpg,14
Irish_wolfhound-n02090721_6051.jpg,9
Australian_terrier-jpg_52.jpg,2
Saluki-jpg_65.jpg,16
Afghan_hound-n02088094_4870.jpg,0
beagle-n02088364_13478.jpg,4
Great_Pyrenees-n02111500_265.jpg,8
basenji-n02110806_4167.jpg,3
Norwegian_elkhound-n02091467_2127.jpg,13
Airedale-n02096051_2883.jpg,1
pug-n02110958_14594.jpg,15
Scottish_deerhound-n02092002_1828.jpg,18
Scottish_deerhound-n02092002_1601.jpg,18
Scottish_deerhound-n02092002_3988.jpg,18
Scottish_deerhound-n02092002_5226.jpg,18
Bernese_mountain_dog-n02107683_2727.jpg,5
Scottish_deerhound-jpg_70.jpg,18
Samoyed-n02111889_16283.jpg,17
basenji-n02110806_4244.jpg,3
Scottish_deerhound-jpg_53.jpg,18
Norwegian_elkhound-n02091467_7433.jpg,13
Afghan_hound-n02088094_5080.jpg,0
papillon-n02086910_5995.jpg,19
Norwegian_elkhound-n02091467_3993.jpg,13
Irish_wolfhound-n02090721_2116.jpg,9
cairn-n02096177_417.jpg,6
Scottish_deerhound-n02092002_228.jpg,18
Australian_terrier-n02096294_5774.jpg,2
pug-jpg_30.jpg,15
Scottish_deerhound-n02092002_983.jpg,18
Maltese_dog-n02085936_7755.jpg,12
papillon-n02086910_6483.jpg,19
Scottish_deerhound-n02092002_6226.jpg,18
Afghan_hound-n02088094_4464.jpg,0
Lakeland_terrier-jpg_51.jpg,10
Afghan_hound-jpg_10.jpg,0
Australian_terrier-n02096294_720.jpg,2
beagle-jpg_7.jpg,4
Scottish_deerhound-n02092002_3968.jpg,18
Lakeland_terrier-n02095570_5316.jpg,10
papillon-n02086910_8209.jpg,19
Airedale-jpg_65.jpg,1
Australian_terrier-n02096294_7567.jpg,2
pug-n02110958_13455.jpg,15
pug-jpg_14.jpg,15
basenji-n02110806_6035.jpg,3
Scottish_deerhound-n02092002_2008.jpg,18
Samoyed-n02111889_2030.jpg,17
Scottish_deerhound-n02092002_4555.jpg,18
Maltese_dog-jpg_62.jpg,12
Afghan_hound-n02088094_1186.jpg,0
Airedale-n02096051_2353.jpg,1
Pomeranian-jpg_56.jpg,14
Samoyed-n02111889_5452.jpg,17
EntleBucher-n02108000_2653.jpg,7
Afghan_hound-n02088094_2559.jpg,0
Samoyed-n02111889_5776.jpg,17
Australian_terrier-n02096294_2188.jpg,2
EntleBucher-n02108000_261.jpg,7
Scottish_deerhound-jpg_62.jpg,18
Scottish_deerhound-n02092002_6895.jpg,18
Afghan_hound-n02088094_7260.jpg,0
Lakeland_terrier-n02095570_585.jpg,10
beagle-n02088364_4879.jpg,4
Irish_wolfhound-n02090721_2267.jpg,9
Great_Pyrenees-n02111500_7387.jpg,8
cairn-n02096177_3729.jpg,6
Samoyed-n02111889_6045.jpg,17
Pomeranian-n02112018_8246.jpg,14
Leonberg-jpg_52.jpg,11
papillon-n02086910_7301.jpg,19
Australian_terrier-n02096294_1284.jpg,2
Samoyed-n02111889_4634.jpg,17
Norwegian_elkhound-jpg_67.jpg,13
Bernese_mountain_dog-jpg_36.jpg,5
Norwegian_elkhound-n02091467_7363.jpg,13
Saluki-n02091831_2391.jpg,16
Airedale-n02096051_5212.jpg,1
Great_Pyrenees-jpg_70.jpg,8
Australian_terrier-n02096294_1653.jpg,2
Lakeland_terrier-n02095570_2738.jpg,10
Bernese_mountain_dog-n02107683_5960.jpg,5
Norwegian_elkhound-n02091467_1144.jpg,13
Afghan_hound-jpg_64.jpg,0
papillon-n02086910_3924.jpg,19
Airedale-n02096051_3051.jpg,1
Lakeland_terrier-jpg_48.jpg,10
Saluki-jpg_90.jpg,16
Irish_wolfhound-n02090721_2540.jpg,9
Bernese_mountain_dog-jpg_30.jpg,5
Bernese_mountain_dog-n02107683_3138.jpg,5
Saluki-n02091831_7769.jpg,16
Australian_terrier-n02096294_8706.jpg,2
beagle-jpg_41.jpg,4
Lakeland_terrier-n02095570_2748.jpg,10
Airedale-n02096051_7677.jpg,1
Bernese_mountain_dog-n02107683_4043.jpg,5
papillon-jpg_83.jpg,19
Saluki-n02091831_961.jpg,16
Great_Pyrenees-n02111500_6835.jpg,8
Norwegian_elkhound-jpg_8.jpg,13
Pomeranian-jpg_43.jpg,14
pug-jpg_13.jpg,15
EntleBucher-n02108000_3249.jpg,7
Samoyed-jpg_78.jpg,17
Norwegian_elkhound-jpg_31.jpg,13
Maltese_dog-jpg_18.jpg,12
Irish_wolfhound-n02090721_1127.jpg,9
Maltese_dog-n02085936_3580.jpg,12
cairn-n02096177_10031.jpg,6
Saluki-n02091831_10290.jpg,16
papillon-jpg_30.jpg,19
Afghan_hound-n02088094_4837.jpg,0
Maltese_dog-n02085936_4271.jpg,12
Saluki-jpg_81.jpg,16
beagle-n02088364_17530.jpg,4
Pomeranian-n02112018_4597.jpg,14
Great_Pyrenees-n02111500_499.jpg,8
Leonberg-jpg_22.jpg,11
beagle-n02088364_2106.jpg,4
EntleBucher-n02108000_2742.jpg,7
EntleBucher-jpg_35.jpg,7
cairn-jpg_41.jpg,6
EntleBucher-n02108000_9.jpg,7
Scottish_deerhound-n02092002_2311.jpg,18
Leonberg-jpg_93.jpg,11
Lakeland_terrier-n02095570_6085.jpg,10
Saluki-n02091831_2288.jpg,16
papillon-jpg_57.jpg,19
Irish_wolfhound-n02090721_2964.jpg,9
Samoyed-n02111889_15995.jpg,17
Great_Pyrenees-n02111500_577.jpg,8
cairn-n02096177_1450.jpg,6
Lakeland_terrier-n02095570_201.jpg,10
papillon-n02086910_6317.jpg,19
Afghan_hound-n02088094_4143.jpg,0
Maltese_dog-n02085936_797.jpg,12
Afghan_hound-n02088094_11432.jpg,0
Afghan_hound-n02088094_3051.jpg,0
Airedale-n02096051_4196.jpg,1
Maltese_dog-n02085936_9086.jpg,12
cairn-jpg_2.jpg,6
Norwegian_elkhound-n02091467_5490.jpg,13
Airedale-n02096051_1912.jpg,1
beagle-jpg_32.jpg,4
pug-jpg_2.jpg,15
Samoyed-n02111889_789.jpg,17
pug-n02110958_7698.jpg,15
EntleBucher-jpg_24.jpg,7
Afghan_hound-n02088094_2803.jpg,0
Samoyed-n02111889_4073.jpg,17
basenji-n02110806_4483.jpg,3
Afghan_hound-n02088094_3596.jpg,0
Airedale-n02096051_1723.jpg,1
Saluki-jpg_5.jpg,16
Irish_wolfhound-jpg_94.jpg,9
Bernese_mountain_dog-jpg_94.jpg,5
Maltese_dog-n02085936_3292.jpg,12
beagle-n02088364_4281.jpg,4
Pomeranian-jpg_8.jpg,14
Scottish_deerhound-n02092002_3485.jpg,18
EntleBucher-n02108000_316.jpg,7
EntleBucher-n02108000_1576.jpg,7
Afghan_hound-jpg_13.jpg,0
Great_Pyrenees-n02111500_5346.jpg,8
Pomeranian-n02112018_4148.jpg,14
Irish_wolfhound-jpg_25.jpg,9
papillon-jpg_47.jpg,19
papillon-jpg_72.jpg,19
Saluki-jpg_86.jpg,16
Scottish_deerhound-jpg_94.jpg,18
Leonberg-n02111129_4878.jpg,11
Bernese_mountain_dog-jpg_63.jpg,5
pug-jpg_50.jpg,15
basenji-n02110806_4072.jpg,3
cairn-jpg_24.jpg,6
Airedale-n02096051_4660.jpg,1
Leonberg-n02111129_4677.jpg,11
Leonberg-n02111129_294.jpg,11
EntleBucher-n02108000_2498.jpg,7
Airedale-n02096051_4516.jpg,1
cairn-n02096177_1362.jpg,6
cairn-n02096177_1667.jpg,6
Maltese_dog-n02085936_5728.jpg,12
Scottish_deerhound-n02092002_293.jpg,18
Irish_wolfhound-n02090721_984.jpg,9
Lakeland_terrier-jpg_27.jpg,10
basenji-n02110806_4058.jpg,3
EntleBucher-n02108000_866.jpg,7
Australian_terrier-jpg_61.jpg,2
cairn-jpg_73.jpg,6
Lakeland_terrier-n02095570_375.jpg,10
basenji-jpg_63.jpg,3
Norwegian_elkhound-n02091467_2950.jpg,13
Scottish_deerhound-n02092002_9656.jpg,18
Great_Pyrenees-jpg_39.jpg,8
Bernese_mountain_dog-jpg_28.jpg,5
Airedale-n02096051_8431.jpg,1
Great_Pyrenees-n02111500_7218.jpg,8
Bernese_mountain_dog-n02107683_7104.jpg,5
Pomeranian-n02112018_3742.jpg,14
Saluki-n02091831_6139.jpg,16
Irish_wolfhound-jpg_36.jpg,9
papillon-jpg_42.jpg,19
Airedale-jpg_31.jpg,1
Airedale-n02096051_6855.jpg,1
Great_Pyrenees-n02111500_1233.jpg,8
cairn-n02096177_164.jpg,6
Lakeland_terrier-n02095570_3391.jpg,10
Maltese_dog-n02085936_5068.jpg,12
papillon-n02086910_2035.jpg,19
Norwegian_elkhound-jpg_84.jpg,13
Leonberg-n02111129_1206.jpg,11
Samoyed-n02111889_6333.jpg,17
basenji-jpg_52.jpg,3
beagle-n02088364_11698.jpg,4
EntleBucher-n02108000_2303.jpg,7
Pomeranian-n02112018_2790.jpg,14
Samoyed-n02111889_16116.jpg,17
Leonberg-n02111129_4366.jpg,11
Airedale-n02096051_5060.jpg,1
Irish_wolfhound-jpg_89.jpg,9
EntleBucher-jpg_19.jpg,7
Pomeranian-jpg_21.jpg,14
Lakeland_terrier-jpg_49.jpg,10
Norwegian_elkhound-n02091467_7085.jpg,13
Norwegian_elkhound-n02091467_4951.jpg,13
Norwegian_elkhound-n02091467_7070.jpg,13
Afghan_hound-n02088094_4037.jpg,0
Irish_wolfhound-n02090721_5716.jpg,9
Norwegian_elkhound-n02091467_5640.jpg,13
basenji-n02110806_1667.jpg,3
basenji-n02110806_3929.jpg,3
beagle-n02088364_6211.jpg,4
Bernese_mountain_dog-n02107683_3908.jpg,5
Samoyed-n02111889_108.jpg,17
basenji-n02110806_3006.jpg,3
pug-n02110958_15734.jpg,15
Airedale-n02096051_7790.jpg,1
Saluki-n02091831_38.jpg,16
Saluki-n02091831_1182.jpg,16
EntleBucher-n02108000_2550.jpg,7
Saluki-jpg_53.jpg,16
Pomeranian-n02112018_1462.jpg,14
Airedale-jpg_29.jpg,1
Great_Pyrenees-jpg_66.jpg,8
Scottish_deerhound-n02092002_2184.jpg,18
Great_Pyrenees-n02111500_1050.jpg,8
Afghan_hound-n02088094_7106.jpg,0
Scottish_deerhound-n02092002_15215.jpg,18
cairn-n02096177_790.jpg,6
Maltese_dog-n02085936_2905.jpg,12
Afghan_hound-n02088094_1907.jpg,0
Saluki-n02091831_11553.jpg,16
pug-jpg_44.jpg,15
Lakeland_terrier-jpg_64.jpg,10
Bernese_mountain_dog-jpg_18.jpg,5
pug-n02110958_14654.jpg,15
Maltese_dog-jpg_40.jpg,12
Irish_wolfhound-n02090721_892.jpg,9
Saluki-n02091831_1507.jpg,16
Lakeland_terrier-n02095570_2639.jpg,10
Lakeland_terrier-n02095570_1310.jpg,10
beagle-jpg_42.jpg,4
basenji-n02110806_4876.jpg,3
Scottish_deerhound-n02092002_14540.jpg,18
Norwegian_elkhound-n02091467_5239.jpg,13
EntleBucher-n02108000_187.jpg,7
Pomeranian-jpg_41.jpg,14
cairn-n02096177_1946.jpg,6
